Column1,Column2,Column3,Column4,Column5,Column6,Column7
9.00,31.80,4.50,99.25,61.24,8.93,
9.00,120.75,4.50,99.25,61.24,8.93,
9.00,100.80,4.50,99.25,61.24,8.93,
9.00,127.20,4.50,99.25,61.24,8.93,
9.00,160.00,4.50,99.25,61.24,8.93,
9.00,205.00,4.50,99.25,61.24,8.93,
9.00,310.89,4.50,99.25,61.24,8.93,
9.00,22.51,4.50,99.25,61.24,8.93,
9.00,55.30,4.50,99.25,61.24,8.93,
9.00,45.01,4.50,99.25,61.24,8.93,
9.00,69.00,4.50,99.25,61.24,8.93,
9.00,151.20,4.50,99.25,61.24,8.93,
9.00,221.20,3.75,99.25,61.24,8.93,
9.00,92.74,3.39,99.25,61.24,8.93,
9.00,175.00,4.50,99.25,61.24,8.93,
8.84,57.75,4.72,99.25,61.24,8.93,
8.84,62.48,4.72,99.25,61.24,8.93,
8.84,39.98,4.72,99.25,61.24,8.93,
8.84,62.48,4.72,99.25,61.24,8.93,
8.84,82.50,4.72,99.25,61.24,8.93,
8.80,67.50,1.77,99.25,61.24,8.93,
8.76,35.00,4.00,99.25,61.24,8.93,
8.70,52.48,3.39,99.25,61.24,8.93,
8.67,55.00,3.84,99.25,61.24,8.93,
8.66,74.97,2.61,99.25,61.24,8.93,
8.64,35.00,4.00,99.25,61.24,8.93,
8.64,47.50,3.08,99.25,61.24,8.93,
8.60,71.44,4.08,99.25,61.24,8.93,
8.55,89.60,4.25,99.25,61.24,8.93,
8.54,100.10,5.11,99.25,61.24,8.93,
8.50,59.50,5.32,99.25,61.24,8.93,
8.40,60.00,0.56,99.25,61.24,8.93,
8.29,5.01,5.03,99.25,61.24,8.93,
8.27,49.98,4.08,99.25,61.24,8.93,
8.20,75.03,3.35,99.25,61.24,8.93,
8.20,72.50,3.35,99.25,61.24,8.93,
8.20,65.50,3.35,99.25,61.24,8.93,
8.12,75.00,5.03,99.25,61.24,8.93,
8.12,43.96,5.03,99.25,61.24,8.93,
8.10,0.00,2.76,99.25,61.24,8.93,
8.10,40.01,2.95,99.25,61.24,8.93,
8.10,54.30,1.91,99.25,61.24,8.93,
8.10,84.00,2.39,99.25,61.24,8.93,
8.00,149.94,4.00,99.25,61.24,8.93,
8.00,45.01,4.00,99.25,61.24,8.93,
8.00,24.99,5.76,99.25,61.24,8.93,
8.00,50.05,5.76,99.25,61.24,8.93,
8.00,65.07,4.00,99.25,61.24,8.93,
8.00,168.00,4.00,99.25,61.24,8.93,
8.00,99.99,4.00,99.25,61.24,8.93,
8.00,124.95,4.00,99.25,61.24,8.93,
8.00,54.95,4.00,99.25,61.24,8.93,
8.00,124.95,4.00,99.25,61.24,8.93,
8.00,235.00,4.00,99.25,61.24,8.93,
8.00,187.00,4.00,99.25,61.24,8.93,
8.00,210.00,4.00,99.25,61.24,8.93,
8.00,0.00,4.00,99.25,61.24,8.93,
8.00,65.07,4.00,99.25,61.24,8.93,
8.00,40.00,4.00,99.25,61.24,8.93,
8.00,130.00,4.00,99.25,61.24,8.93,
8.00,124.95,4.00,99.25,61.24,8.93,
8.00,350.00,4.00,99.25,61.24,8.93,
8.00,54.95,4.00,99.25,61.24,8.93,
8.00,49.98,4.00,99.25,61.24,8.93,
8.00,70.00,4.00,99.25,61.24,8.93,
8.00,74.97,4.00,99.25,61.24,8.93,
8.00,50.05,4.00,99.25,61.24,8.93,
8.00,168.00,4.00,99.25,61.24,8.93,
8.00,312.00,4.00,99.25,61.24,8.93,
8.00,75.08,4.00,99.25,61.24,8.93,
8.00,75.00,4.00,99.25,61.24,8.93,
8.00,47.60,4.00,99.25,61.24,8.93,
8.00,109.91,4.00,99.25,61.24,8.93,
8.00,98.00,4.00,99.25,61.24,8.93,
8.00,0.00,4.00,99.25,61.24,8.93,
8.00,173.08,4.00,99.25,61.24,8.93,
8.00,140.00,4.00,99.25,61.24,8.93,
8.00,100.80,4.00,99.25,61.24,8.93,
8.00,28.00,4.00,99.25,61.24,8.93,
8.00,200.10,4.00,99.25,61.24,8.93,
8.00,82.50,4.00,99.25,61.24,8.93,
8.00,50.05,4.00,99.25,61.24,8.93,
8.00,315.00,4.00,99.25,61.24,8.93,
8.00,154.00,4.00,99.25,61.24,8.93,
8.00,82.43,4.00,99.25,61.24,8.93,
8.00,124.95,4.00,99.25,61.24,8.93,
8.00,55.02,4.00,99.25,61.24,8.93,
8.00,116.49,4.00,99.25,61.24,8.93,
8.00,280.00,4.00,99.25,61.24,8.93,
8.00,28.00,4.00,99.25,61.24,8.93,
8.00,75.00,4.00,99.25,61.24,8.93,
8.00,630.00,4.00,99.25,61.24,8.93,
8.00,210.00,4.00,99.25,61.24,8.93,
8.00,109.91,4.00,99.25,61.24,8.93,
8.00,25.03,4.00,99.25,61.24,8.93,
8.00,56.00,4.80,99.25,61.24,8.93,
8.00,119.00,4.80,99.25,61.24,8.93,
8.00,126.00,4.80,99.25,61.24,8.93,
8.00,87.92,4.80,99.25,61.24,8.93,
8.00,161.00,4.80,99.25,61.24,8.93,
8.00,59.50,4.80,99.25,61.24,8.93,
8.00,124.95,4.80,99.25,61.24,8.93,
8.00,112.46,4.80,99.25,61.24,8.93,
8.00,25.00,4.80,99.25,61.24,8.93,
8.00,660.05,4.80,99.25,61.24,8.93,
8.00,192.57,4.80,99.25,61.24,8.93,
8.00,78.40,4.80,99.25,61.24,8.93,
8.00,165.06,4.80,99.25,61.24,8.93,
8.00,33.60,4.80,99.25,61.24,8.93,
8.00,147.00,4.80,99.25,61.24,8.93,
8.00,11.20,4.80,99.25,61.24,8.93,
8.00,74.97,4.80,99.25,61.24,8.93,
8.00,35.00,4.80,99.25,61.24,8.93,
8.00,90.02,4.80,99.25,61.24,8.93,
8.00,56.00,3.54,99.25,61.24,8.93,
8.00,75.08,4.80,99.25,61.24,8.93,
8.00,245.00,4.80,99.25,61.24,8.93,
8.00,122.50,4.80,99.25,61.24,8.93,
8.00,82.43,4.80,99.25,61.24,8.93,
8.00,82.43,4.80,99.25,61.24,8.93,
8.00,78.00,4.80,99.25,61.24,8.93,
8.00,280.00,4.80,99.25,61.24,8.93,
8.00,70.00,4.80,99.25,61.24,8.93,
8.00,98.91,4.80,99.25,61.24,8.93,
8.00,70.00,4.80,99.25,61.24,8.93,
8.00,245.00,4.80,99.25,61.24,8.93,
8.00,72.00,4.80,99.25,61.24,8.93,
8.00,27.48,4.80,99.25,61.24,8.93,
8.00,280.00,4.80,99.25,61.24,8.93,
8.00,38.50,4.80,99.25,61.24,8.93,
8.00,89.97,4.80,99.25,61.24,8.93,
8.00,39.99,4.80,99.25,61.24,8.93,
8.00,437.50,4.80,99.25,61.24,8.93,
8.00,32.20,4.80,99.25,61.24,8.93,
8.00,171.50,4.80,99.25,61.24,8.93,
8.00,105.00,4.80,99.25,61.24,8.93,
8.00,35.70,4.81,99.25,61.24,8.93,
8.00,85.00,4.80,99.25,61.24,8.93,
8.00,82.95,4.80,99.25,61.24,8.93,
8.00,67.52,4.80,99.25,61.24,8.93,
8.00,120.75,4.80,99.25,61.24,8.93,
8.00,65.15,4.80,99.25,61.24,8.93,
8.00,210.00,0.81,99.25,61.24,8.93,
8.00,54.09,0.81,99.25,61.24,8.93,
8.00,75.60,0.81,99.25,61.24,8.93,
8.00,72.45,0.62,99.25,61.24,8.93,
8.00,128.80,4.80,99.25,61.24,8.93,
8.00,400.05,4.80,99.25,61.24,8.93,
8.00,10.08,4.05,99.25,61.24,8.93,
8.00,14.00,2.50,99.25,61.24,8.93,
7.90,27.51,2.69,99.25,61.24,8.93,
7.90,71.00,3.09,99.25,61.24,8.93,
7.78,24.99,2.54,99.25,61.24,8.93,
7.68,60.00,2.31,99.25,61.24,8.93,
7.61,85.00,3.85,99.25,61.24,8.93,
7.60,55.02,4.80,99.25,61.24,8.93,
7.60,69.02,4.80,99.25,61.24,8.93,
7.40,25.00,3.59,99.25,61.24,8.93,
7.34,112.00,4.24,99.25,61.24,8.93,
7.26,0.00,3.35,99.25,61.24,8.93,
7.26,16.80,3.73,99.25,61.24,8.93,
7.24,79.50,2.81,99.25,61.24,8.93,
7.24,62.49,2.81,99.25,61.24,8.93,
7.21,166.61,3.23,99.25,61.24,8.93,
7.14,137.38,3.20,99.25,61.24,8.93,
7.10,45.16,3.55,99.25,61.24,8.93,
7.08,115.92,0.19,99.25,61.24,8.93,
7.03,55.02,3.90,99.25,61.24,8.93,
7.00,137.50,3.50,99.25,61.24,8.93,
7.00,150.00,3.50,99.25,61.24,8.93,
7.00,56.00,3.50,99.25,61.24,8.93,
7.00,75.60,3.13,99.25,61.24,8.93,
7.00,94.50,2.56,99.25,61.24,8.93,
7.00,28.00,3.47,99.25,61.24,8.93,
6.94,82.43,2.49,99.25,61.24,8.93,
6.90,25.00,3.22,99.25,61.24,8.93,
6.70,27.65,3.43,99.25,61.24,8.93,
6.70,11.06,3.43,99.25,61.24,8.93,
6.63,5.60,3.05,99.25,61.24,8.93,
6.60,0.00,2.28,99.25,61.24,8.93,
6.60,154.95,3.11,99.25,61.24,8.93,
6.55,77.00,3.25,99.25,61.24,8.93,
6.50,27.51,2.20,99.25,61.24,8.93,
6.40,27.52,3.62,99.25,61.24,8.93,
6.30,39.98,2.08,99.25,61.24,8.93,
6.30,70.00,2.08,99.25,61.24,8.93,
6.16,75.08,2.37,99.25,61.24,8.93,
6.15,49.99,2.40,99.25,61.24,8.93,
6.06,105.00,3.08,99.25,61.24,8.93,
6.00,82.53,2.77,99.25,61.24,8.93,
6.00,68.00,4.32,99.25,61.24,8.93,
6.00,18.00,4.50,99.25,61.24,8.93,
6.00,110.04,3.00,99.25,61.24,8.93,
6.00,200.20,3.00,99.25,61.24,8.93,
6.00,175.00,3.00,99.25,61.24,8.93,
6.00,56.00,3.00,99.25,61.24,8.93,
6.00,35.00,3.00,99.25,61.24,8.93,
6.00,0.00,3.00,99.25,61.24,8.93,
6.00,100.10,3.00,99.25,61.24,8.93,
6.00,143.00,3.00,99.25,61.24,8.93,
6.00,143.00,3.00,99.25,61.24,8.93,
6.00,16.49,3.00,99.25,61.24,8.93,
6.00,70.00,3.00,99.25,61.24,8.93,
6.00,39.98,3.00,99.25,61.24,8.93,
6.00,15.02,3.00,99.25,61.24,8.93,
6.00,88.00,3.00,99.25,61.24,8.93,
6.00,67.20,3.00,99.25,61.24,8.93,
6.00,84.00,3.00,99.25,61.24,8.93,
6.00,140.14,3.00,99.25,61.24,8.93,
6.00,65.00,3.00,99.25,61.24,8.93,
6.00,105.00,3.00,99.25,61.24,8.93,
6.00,105.00,3.00,99.25,61.24,8.93,
6.00,137.55,3.00,99.25,61.24,8.93,
6.00,95.20,3.00,99.25,61.24,8.93,
6.00,345.00,3.00,99.25,61.24,8.93,
6.00,50.00,3.00,99.25,61.24,8.93,
6.00,25.03,3.00,99.25,61.24,8.93,
6.00,137.55,3.00,99.25,61.24,8.93,
6.00,58.51,3.00,99.25,61.24,8.93,
6.00,105.00,3.60,99.25,61.24,8.93,
6.00,109.90,3.60,99.25,61.24,8.93,
6.00,33.60,3.60,99.25,61.24,8.93,
6.00,29.75,3.00,99.25,61.24,8.93,
6.00,82.43,3.60,99.25,61.24,8.93,
6.00,35.00,3.60,99.25,61.24,8.93,
6.00,19.99,3.60,99.25,61.24,8.93,
6.00,253.48,3.60,99.25,61.24,8.93,
6.00,54.01,3.60,99.25,61.24,8.93,
6.00,27.48,3.60,99.25,61.24,8.93,
6.00,103.50,3.60,99.25,61.24,8.93,
6.00,49.50,3.60,99.25,61.24,8.93,
6.00,75.00,3.60,99.25,61.24,8.93,
6.00,137.50,3.60,99.25,61.24,8.93,
6.00,126.39,3.93,99.25,61.24,8.93,
6.00,49.98,3.60,99.25,61.24,8.93,
6.00,28.00,3.60,99.25,61.24,8.93,
6.00,225.00,3.60,99.25,61.24,8.93,
6.00,70.00,3.60,99.25,61.24,8.93,
6.00,315.00,3.60,99.25,61.24,8.93,
6.00,28.00,3.60,99.25,61.24,8.93,
6.00,37.49,3.60,99.25,61.24,8.93,
6.00,45.05,3.60,99.25,61.24,8.93,
6.00,140.00,3.60,99.25,61.24,8.93,
6.00,80.50,3.60,99.25,61.24,8.93,
6.00,14.00,3.60,99.25,61.24,8.93,
6.00,56.35,3.60,99.25,61.24,8.93,
6.00,80.50,3.60,99.25,61.24,8.93,
6.00,150.50,3.60,99.25,61.24,8.93,
6.00,84.00,3.60,99.25,61.24,8.93,
6.00,164.50,3.60,99.25,61.24,8.93,
6.00,51.00,3.60,99.25,61.24,8.93,
6.00,49.00,3.60,99.25,61.24,8.93,
6.00,24.15,2.40,99.25,61.24,8.93,
6.00,70.00,2.40,99.25,61.24,8.93,
6.00,130.50,2.22,99.25,61.24,8.93,
6.00,91.25,2.49,99.25,61.24,8.93,
6.00,37.50,2.40,99.25,61.24,8.93,
6.00,91.25,0.38,99.25,61.24,8.93,
6.00,22.12,2.40,99.25,61.24,8.93,
6.00,70.00,2.40,99.25,61.24,8.93,
6.00,28.00,2.40,99.25,61.24,8.93,
6.00,55.30,2.40,99.25,61.24,8.93,
6.00,55.35,2.40,99.25,61.24,8.93,
6.00,56.00,2.40,99.25,61.24,8.93,
6.00,55.30,1.74,99.25,61.24,8.93,
6.00,107.95,1.74,99.25,61.24,8.93,
6.00,105.00,1.74,99.25,61.24,8.93,
6.00,28.00,2.24,99.25,61.24,8.93,
6.00,77.00,0.23,99.25,61.24,8.93,
6.00,29.75,0.23,99.25,61.24,8.93,
6.00,86.94,0.19,99.25,61.24,8.93,
6.00,84.00,0.19,99.25,61.24,8.93,
6.00,53.76,2.40,99.25,61.24,8.93,
6.00,88.20,2.40,99.25,61.24,8.93,
6.00,172.40,2.40,99.25,61.24,8.93,
6.00,38.50,2.40,99.25,61.24,8.93,
6.00,251.80,2.40,99.25,61.24,8.93,
6.00,50.00,2.40,99.25,61.24,8.93,
6.00,42.86,2.40,99.25,61.24,8.93,
6.00,201.25,2.40,99.25,61.24,8.93,
6.00,161.00,2.54,99.25,61.24,8.93,
6.00,55.30,2.54,99.25,61.24,8.93,
6.00,127.20,2.54,99.25,61.24,8.93,
6.00,35.00,2.40,99.25,61.24,8.93,
6.00,67.00,2.40,99.25,61.24,8.93,
6.00,27.65,2.40,99.25,61.24,8.93,
6.00,161.00,2.12,99.25,61.24,8.93,
6.00,37.50,2.40,99.25,61.24,8.93,
6.00,131.20,2.40,99.25,61.24,8.93,
6.00,84.00,2.28,99.25,61.24,8.93,
6.00,127.93,3.00,99.25,61.24,8.93,
6.00,28.98,3.00,99.25,61.24,8.93,
6.00,30.24,2.63,99.25,61.24,8.93,
6.00,105.00,3.00,99.25,61.24,8.93,
6.00,204.40,3.00,99.25,61.24,8.93,
6.00,27.65,3.00,99.25,61.24,8.93,
6.00,128.80,3.00,99.25,61.24,8.93,
6.00,52.62,3.00,99.25,61.24,8.93,
6.00,57.96,2.99,99.25,61.24,8.93,
6.00,161.00,2.99,99.25,61.24,8.93,
6.00,89.04,3.00,99.25,61.24,8.93,
6.00,25.76,3.00,99.25,61.24,8.93,
6.00,178.50,3.00,99.25,61.24,8.93,
6.00,105.00,3.00,99.25,61.24,8.93,
6.00,67.20,3.00,99.25,61.24,8.93,
6.00,166.95,3.00,99.25,61.24,8.93,
6.00,25.20,3.00,99.25,61.24,8.93,
6.00,5.04,3.00,99.25,61.24,8.93,
6.00,100.80,3.00,99.25,61.24,8.93,
6.00,75.60,3.00,99.25,61.24,8.93,
6.00,115.92,3.00,99.25,61.24,8.93,
6.00,92.91,3.00,99.25,61.24,8.93,
6.00,57.96,3.00,99.25,61.24,8.93,
6.00,140.00,3.00,99.25,61.24,8.93,
6.00,165.90,3.00,99.25,61.24,8.93,
6.00,24.99,3.00,99.25,61.24,8.93,
6.00,94.50,3.00,99.25,61.24,8.93,
6.00,57.96,3.00,99.25,61.24,8.93,
6.00,161.00,3.00,99.25,61.24,8.93,
6.00,127.20,3.00,99.25,61.24,8.93,
6.00,50.00,3.00,99.25,61.24,8.93,
6.00,80.50,3.00,99.25,61.24,8.93,
6.00,71.20,3.00,99.25,61.24,8.93,
6.00,32.66,3.00,99.25,61.24,8.93,
6.00,119.00,3.00,99.25,61.24,8.93,
6.00,22.12,3.00,99.25,61.24,8.93,
6.00,22.12,3.00,99.25,61.24,8.93,
6.00,79.09,3.00,99.25,61.24,8.93,
6.00,95.00,3.00,99.25,61.24,8.93,
6.00,54.30,2.38,99.25,61.24,8.93,
6.00,55.30,2.38,99.25,61.24,8.93,
6.00,56.00,2.40,99.25,61.24,8.93,
6.00,126.00,2.26,99.25,61.24,8.93,
6.00,50.40,3.00,99.25,61.24,8.93,
6.00,21.00,3.00,99.25,61.24,8.93,
5.98,38.47,2.13,99.25,61.24,8.93,
5.90,20.00,2.78,99.25,61.24,8.93,
5.87,10.01,2.25,99.25,61.24,8.93,
5.86,100.00,2.39,99.25,61.24,8.93,
5.80,47.50,1.95,99.25,61.24,8.93,
5.80,47.50,1.95,99.25,61.24,8.93,
5.78,77.51,2.81,99.25,61.24,8.93,
5.78,62.49,2.81,99.25,61.24,8.93,
5.72,229.00,4.40,99.25,61.24,8.93,
5.70,27.48,2.85,99.25,61.24,8.93,
5.70,60.52,2.42,99.25,61.24,8.93,
5.70,99.96,2.40,99.25,61.24,8.93,
5.70,74.97,3.00,99.25,61.24,8.93,
5.70,75.00,2.85,99.25,61.24,8.93,
5.70,99.96,2.37,99.25,61.24,8.93,
5.65,0.00,2.01,99.25,61.24,8.93,
5.62,27.48,3.01,99.25,61.24,8.93,
5.62,109.91,3.01,99.25,61.24,8.93,
5.62,29.99,2.00,99.25,61.24,8.93,
5.50,0.00,1.90,99.25,61.24,8.93,
5.50,67.45,2.00,99.25,61.24,8.93,
5.46,70.01,2.36,99.25,61.24,8.93,
5.46,86.50,2.36,99.25,61.24,8.93,
5.46,92.45,2.36,99.25,61.24,8.93,
5.42,70.07,3.11,99.25,61.24,8.93,
5.40,15.02,3.12,99.25,61.24,8.93,
5.40,64.40,2.46,99.25,61.24,8.93,
5.00,27.51,1.04,99.25,61.24,8.93,
5.00,27.50,2.50,99.25,61.24,8.93,
5.00,62.49,2.50,99.25,61.24,8.93,
5.00,66.00,2.45,99.25,61.24,8.93,
5.00,82.43,2.45,99.25,61.24,8.93,
5.00,78.40,2.51,99.25,61.24,8.93,
5.00,56.00,2.39,99.25,61.24,8.93,
4.91,85.00,2.64,99.25,61.24,8.93,
4.90,27.48,2.24,99.25,61.24,8.93,
4.74,10.00,2.48,99.25,61.24,8.93,
4.69,78.12,1.71,99.25,61.24,8.93,
4.65,28.00,1.35,99.25,61.24,8.93,
4.40,61.99,2.66,99.25,61.24,8.93,
4.37,0.00,0.58,99.25,61.24,8.93,
4.32,44.80,2.00,99.25,61.24,8.93,
4.32,59.50,2.00,99.25,61.24,8.93,
4.30,65.50,1.08,99.25,61.24,8.93,
4.30,27.01,2.43,99.25,61.24,8.93,
4.25,75.00,1.37,99.25,61.24,8.93,
4.00,105.00,2.01,99.25,61.24,8.93,
4.00,70.00,2.00,99.25,61.24,8.93,
4.00,37.50,2.00,99.25,61.24,8.93,
4.00,5.60,2.88,99.25,61.24,8.93,
4.00,49.00,2.88,99.25,61.24,8.93,
4.00,50.00,2.00,99.25,61.24,8.93,
4.00,39.20,2.00,99.25,61.24,8.93,
4.00,39.20,2.00,99.25,61.24,8.93,
4.00,110.00,2.00,99.25,61.24,8.93,
4.00,50.05,2.00,99.25,61.24,8.93,
4.00,254.03,2.00,99.25,61.24,8.93,
4.00,25.03,2.00,99.25,61.24,8.93,
4.00,117.50,2.00,99.25,61.24,8.93,
4.00,50.05,2.00,99.25,61.24,8.93,
4.00,50.06,2.00,99.25,61.24,8.93,
4.00,55.02,2.00,99.25,61.24,8.93,
4.00,35.00,2.00,99.25,61.24,8.93,
4.00,210.00,2.00,99.25,61.24,8.93,
4.00,14.00,2.00,99.25,61.24,8.93,
4.00,100.00,2.00,99.25,61.24,8.93,
4.00,28.00,2.00,99.25,61.24,8.93,
4.00,12.50,2.00,99.25,61.24,8.93,
4.00,100.10,2.00,99.25,61.24,8.93,
4.00,125.13,2.00,99.25,61.24,8.93,
4.00,54.95,2.00,99.25,61.24,8.93,
4.00,54.95,2.00,99.25,61.24,8.93,
4.00,100.00,2.00,99.25,61.24,8.93,
4.00,70.00,2.00,99.25,61.24,8.93,
4.00,130.00,2.00,99.25,61.24,8.93,
4.00,50.00,2.00,99.25,61.24,8.93,
4.00,75.08,2.00,99.25,61.24,8.93,
4.00,72.80,2.00,99.25,61.24,8.93,
4.00,28.00,2.00,99.25,61.24,8.93,
4.00,168.00,2.00,99.25,61.24,8.93,
4.00,82.50,2.00,99.25,61.24,8.93,
4.00,55.02,2.00,99.25,61.24,8.93,
4.00,75.08,2.00,99.25,61.24,8.93,
4.00,109.97,2.00,99.25,61.24,8.93,
4.00,70.00,2.00,99.25,61.24,8.93,
4.00,37.50,2.00,99.25,61.24,8.93,
4.00,35.00,2.00,99.25,61.24,8.93,
4.00,140.00,2.00,99.25,61.24,8.93,
4.00,24.99,2.00,99.25,61.24,8.93,
4.00,35.00,2.00,99.25,61.24,8.93,
4.00,110.00,2.00,99.25,61.24,8.93,
4.00,10.01,2.00,99.25,61.24,8.93,
4.00,110.50,2.00,99.25,61.24,8.93,
4.00,16.49,2.00,99.25,61.24,8.93,
4.00,68.50,2.00,99.25,61.24,8.93,
4.00,50.05,2.00,99.25,61.24,8.93,
4.00,27.51,2.00,99.25,61.24,8.93,
4.00,91.00,2.00,99.25,61.24,8.93,
4.00,70.00,2.00,99.25,61.24,8.93,
4.00,55.02,2.00,99.25,61.24,8.93,
4.00,54.95,2.00,99.25,61.24,8.93,
4.00,59.50,2.00,99.25,61.24,8.93,
4.00,112.00,2.00,99.25,61.24,8.93,
4.00,17.85,2.00,99.25,61.24,8.93,
4.00,0.00,2.00,99.25,61.24,8.93,
4.00,59.50,2.00,99.25,61.24,8.93,
4.00,70.00,2.00,99.25,61.24,8.93,
4.00,16.51,2.00,99.25,61.24,8.93,
4.00,100.00,2.00,99.25,61.24,8.93,
4.00,148.53,2.00,99.25,61.24,8.93,
4.00,82.53,2.00,99.25,61.24,8.93,
4.00,84.00,2.00,99.25,61.24,8.93,
4.00,70.00,2.00,99.25,61.24,8.93,
4.00,56.00,2.00,99.25,61.24,8.93,
4.00,560.00,2.00,99.25,61.24,8.93,
4.00,39.98,2.00,99.25,61.24,8.93,
4.00,210.00,2.00,99.25,61.24,8.93,
4.00,59.50,2.00,99.25,61.24,8.93,
4.00,82.53,2.00,99.25,61.24,8.93,
4.00,42.00,2.00,99.25,61.24,8.93,
4.00,109.90,2.00,99.25,61.24,8.93,
4.00,82.53,2.00,99.25,61.24,8.93,
4.00,59.50,2.00,99.25,61.24,8.93,
4.00,105.00,2.00,99.25,61.24,8.93,
4.00,76.70,2.00,99.25,61.24,8.93,
4.00,28.00,2.00,99.25,61.24,8.93,
4.00,0.00,2.00,99.25,61.24,8.93,
4.00,55.23,2.00,99.25,61.24,8.93,
4.00,50.05,2.00,99.25,61.24,8.93,
4.00,105.00,2.00,99.25,61.24,8.93,
4.00,127.50,2.00,99.25,61.24,8.93,
4.00,119.00,2.40,99.25,61.24,8.93,
4.00,54.95,2.00,99.25,61.24,8.93,
4.00,54.95,2.40,99.25,61.24,8.93,
4.00,55.02,2.00,99.25,61.24,8.93,
4.00,82.53,2.00,99.25,61.24,8.93,
4.00,99.96,2.40,99.25,61.24,8.93,
4.00,90.02,2.00,99.25,61.24,8.93,
4.00,38.50,2.40,99.25,61.24,8.93,
4.00,31.51,2.00,99.25,61.24,8.93,
4.00,28.00,2.40,99.25,61.24,8.93,
4.00,110.00,2.40,99.25,61.24,8.93,
4.00,33.01,2.40,99.25,61.24,8.93,
4.00,134.95,2.00,99.25,61.24,8.93,
4.00,45.50,2.00,99.25,61.24,8.93,
4.00,60.45,2.40,99.25,61.24,8.93,
4.00,70.00,2.40,99.25,61.24,8.93,
4.00,70.00,2.40,99.25,61.24,8.93,
4.00,52.50,2.00,99.25,61.24,8.93,
4.00,109.90,2.00,99.25,61.24,8.93,
4.00,140.00,2.40,99.25,61.24,8.93,
4.00,217.00,2.40,99.25,61.24,8.93,
4.00,50.00,2.40,99.25,61.24,8.93,
4.00,33.60,2.40,99.25,61.24,8.93,
4.00,29.75,2.40,99.25,61.24,8.93,
4.00,75.08,2.40,99.25,61.24,8.93,
4.00,115.12,1.96,99.25,61.24,8.93,
4.00,42.00,2.40,99.25,61.24,8.93,
4.00,56.00,2.40,99.25,61.24,8.93,
4.00,22.51,2.40,99.25,61.24,8.93,
4.00,35.00,2.40,99.25,61.24,8.93,
4.00,88.03,2.40,99.25,61.24,8.93,
4.00,70.00,2.40,99.25,61.24,8.93,
4.00,55.00,2.40,99.25,61.24,8.93,
4.00,72.02,2.62,99.25,61.24,8.93,
4.00,56.00,2.62,99.25,61.24,8.93,
4.00,75.08,2.62,99.25,61.24,8.93,
4.00,16.49,2.40,99.25,61.24,8.93,
4.00,119.00,2.40,99.25,61.24,8.93,
4.00,140.00,2.40,99.25,61.24,8.93,
4.00,105.00,2.40,99.25,61.24,8.93,
4.00,140.00,2.40,99.25,61.24,8.93,
4.00,140.00,2.40,99.25,61.24,8.93,
4.00,140.00,2.40,99.25,61.24,8.93,
4.00,28.00,2.40,99.25,61.24,8.93,
4.00,112.00,2.40,99.25,61.24,8.93,
4.00,75.08,2.40,99.25,61.24,8.93,
4.00,14.99,2.40,99.25,61.24,8.93,
4.00,100.00,2.40,99.25,61.24,8.93,
4.00,154.00,2.40,99.25,61.24,8.93,
4.00,50.00,2.40,99.25,61.24,8.93,
4.00,119.00,2.40,99.25,61.24,8.93,
4.00,280.00,2.40,99.25,61.24,8.93,
4.00,105.00,2.40,99.25,61.24,8.93,
4.00,100.10,2.40,99.25,61.24,8.93,
4.00,90.09,2.40,99.25,61.24,8.93,
4.00,150.00,2.40,99.25,61.24,8.93,
4.00,164.85,2.40,99.25,61.24,8.93,
4.00,44.02,2.40,99.25,61.24,8.93,
4.00,123.20,2.40,99.25,61.24,8.93,
4.00,50.00,2.40,99.25,61.24,8.93,
4.00,56.00,2.40,99.25,61.24,8.93,
4.00,210.00,2.40,99.25,61.24,8.93,
4.00,139.91,2.40,99.25,61.24,8.93,
4.00,0.00,126.12,99.25,61.24,8.93,
4.00,115.92,2.40,99.25,61.24,8.93,
4.00,83.72,2.40,99.25,61.24,8.93,
4.00,92.40,2.40,99.25,61.24,8.93,
4.00,89.25,2.40,99.25,61.24,8.93,
4.00,27.65,2.40,99.25,61.24,8.93,
4.00,75.60,2.40,99.25,61.24,8.93,
4.00,161.00,0.31,99.25,61.24,8.93,
4.00,63.60,2.40,99.25,61.24,8.93,
4.00,56.00,1.29,99.25,61.24,8.93,
4.00,161.00,2.40,99.25,61.24,8.93,
4.00,197.96,2.40,99.25,61.24,8.93,
4.00,35.00,2.50,99.25,61.24,8.93,
3.80,24.99,2.00,99.25,61.24,8.93,
3.80,74.97,2.00,99.25,61.24,8.93,
3.80,20.00,2.40,99.25,61.24,8.93,
3.80,82.53,2.40,99.25,61.24,8.93,
3.76,64.40,1.89,99.25,61.24,8.93,
3.63,60.50,1.69,99.25,61.24,8.93,
3.41,107.61,1.91,99.25,61.24,8.93,
3.25,89.99,1.47,99.25,61.24,8.93,
3.12,11.20,1.64,99.25,61.24,8.93,
3.00,40.50,1.50,99.25,61.24,8.93,
3.00,149.94,1.50,99.25,61.24,8.93,
3.00,16.59,1.20,99.25,61.24,8.93,
3.00,80.50,1.20,99.25,61.24,8.93,
3.00,12.72,1.20,99.25,61.24,8.93,
3.00,80.50,1.20,99.25,61.24,8.93,
3.00,185.50,1.20,99.25,61.24,8.93,
